account_id,customer_id,account_number,bsb_code,account_type,creation_date,balance,currency,status,is_mule_account,daily_limit,monthly_limit
ACC00000722,AU-CUST00565,762448009,018-422,Current,2025-06-13,31404.12,AUD,ACTIVE,False,25000,50000
ACC00000723,AU-CUST00566,318701758,013-776,Current,2025-03-16,2282.46,AUD,ACTIVE,False,5000,20000
ACC00000724,AU-CUST00567,677972853,016-265,Current,2025-02-25,39619.0,AUD,ACTIVE,False,2000,50000
ACC00000725,AU-CUST00568,550914499,016-993,Current,2024-10-30,667.99,AUD,ACTIVE,False,10000,50000
ACC00000726,AU-CUST00568,699718983,015-140,Business,2024-12-23,6189.65,AUD,ACTIVE,False,5000,100000
ACC00000727,AU-CUST00569,844633647,018-662,Current,2024-05-13,4675.67,AUD,ACTIVE,False,2000,100000
ACC00000728,AU-CUST00570,546993931,016-915,Current,2024-12-24,3234.87,AUD,ACTIVE,False,2000,50000
ACC00000729,AU-CUST00571,572718956,017-680,Current,2025-01-28,448.43,AUD,ACTIVE,False,5000,20000
ACC00000730,AU-CUST00571,875886646,014-945,Business,2025-08-27,472.58,AUD,ACTIVE,False,2000,20000
ACC00000731,AU-CUST00572,477989344,016-977,Current,2024-10-13,5271.38,AUD,ACTIVE,False,5000,20000
ACC00000732,AU-CUST00573,497406712,015-811,Current,2024-01-12,4110.01,AUD,ACTIVE,False,10000,20000
ACC00000733,AU-CUST00573,737010705,012-674,Savings,2024-05-25,144.24,AUD,ACTIVE,False,10000,50000
ACC00000734,AU-CUST00574,869947544,014-781,Current,2025-06-11,11089.56,AUD,ACTIVE,False,2000,20000
ACC00000735,AU-CUST00575,742770795,013-736,Current,2025-03-29,1794.77,AUD,ACTIVE,False,5000,20000
ACC00000736,AU-CUST00576,563402754,016-567,Current,2024-07-12,656.98,AUD,ACTIVE,False,2000,100000
ACC00000737,AU-CUST00576,625443724,013-176,Savings,2025-04-16,1125.95,AUD,ACTIVE,False,2000,100000
ACC00000738,AU-CUST00577,286931744,013-057,Current,2024-09-27,5318.64,AUD,ACTIVE,False,10000,20000
ACC00000739,AU-CUST00577,373919969,016-089,Savings,2025-05-16,136.36,AUD,ACTIVE,False,25000,100000
ACC00000740,AU-CUST00578,866055466,017-255,Current,2024-03-08,1394.49,AUD,ACTIVE,False,10000,20000
ACC00000741,AU-CUST00578,225782199,012-770,Savings,2024-12-22,3124.23,AUD,ACTIVE,False,5000,20000
ACC00000742,AU-CUST00579,362431333,014-599,Current,2025-05-29,1736.06,AUD,ACTIVE,False,2000,20000
ACC00000743,AU-CUST00580,418716446,012-441,Current,2024-05-06,991.13,AUD,ACTIVE,False,2000,20000
ACC00000744,AU-CUST00581,999290305,014-456,Current,2024-07-26,204.82,AUD,ACTIVE,False,2000,50000
ACC00000745,AU-CUST00582,985494654,014-994,Current,2024-08-23,2020.06,AUD,ACTIVE,False,5000,20000
ACC00000746,AU-CUST00583,536635145,018-567,Current,2024-05-24,28041.51,AUD,ACTIVE,False,2000,20000
ACC00000747,AU-CUST00584,555772120,014-672,Current,2024-12-14,24598.32,AUD,ACTIVE,False,2000,100000
ACC00000748,AU-CUST00584,974434388,016-943,Current,2025-02-03,25946.99,AUD,ACTIVE,False,10000,20000
ACC00000749,AU-CUST00585,671909100,012-706,Current,2025-06-30,2505.77,AUD,ACTIVE,False,25000,50000
ACC00000750,AU-CUST00586,556423512,018-181,Current,2025-04-14,9403.33,AUD,ACTIVE,False,2000,100000
ACC00000751,AU-CUST00586,836936976,013-862,Savings,2025-06-16,25609.53,AUD,ACTIVE,False,5000,20000
ACC00000752,AU-CUST00587,709421153,016-220,Current,2024-10-18,11.59,AUD,ACTIVE,False,2000,50000
ACC00000753,AU-CUST00588,887745778,018-281,Current,2024-03-12,4987.21,AUD,ACTIVE,False,5000,200000
ACC00000754,AU-CUST00589,868910446,016-656,Current,2025-04-18,806.52,AUD,ACTIVE,False,2000,20000
ACC00000755,AU-CUST00590,237188720,018-480,Current,2024-05-20,3435.22,AUD,ACTIVE,False,5000,20000
ACC00000756,AU-CUST00591,591746070,014-670,Current,2025-05-15,9461.94,AUD,ACTIVE,False,2000,20000
ACC00000757,AU-CUST00592,992123806,013-858,Current,2024-08-05,4366.78,AUD,ACTIVE,False,2000,50000
ACC00000758,AU-CUST00593,754070148,013-286,Current,2024-10-11,12334.16,AUD,ACTIVE,False,2000,100000
ACC00000759,AU-CUST00594,471996147,018-067,Current,2024-08-27,766.43,AUD,ACTIVE,False,5000,50000
ACC00000760,AU-CUST00595,356533839,016-777,Current,2024-09-07,1629.6,AUD,ACTIVE,False,10000,50000
ACC00000761,AU-CUST00596,935641399,015-668,Current,2024-03-31,4172.99,AUD,ACTIVE,False,2000,20000
ACC00000762,AU-CUST00596,815103206,016-664,Savings,2024-09-08,532.87,AUD,ACTIVE,False,2000,50000
ACC00000763,AU-CUST00597,673077937,017-330,Current,2024-10-30,8270.45,AUD,ACTIVE,False,10000,50000
ACC00000764,AU-CUST00598,366491333,012-636,Current,2024-08-09,116.01,AUD,ACTIVE,False,10000,200000
ACC00000765,AU-CUST00599,332522028,018-456,Current,2025-04-10,6085.13,AUD,ACTIVE,False,10000,50000
ACC00000766,AU-CUST00599,615130586,017-658,Savings,2025-08-26,165.66,AUD,ACTIVE,False,2000,100000
ACC00000767,AU-CUST00600,639475062,014-470,Current,2024-09-18,552.17,AUD,ACTIVE,False,5000,50000
ACC00000768,AU-CUST00601,961402229,018-340,Current,2025-06-13,716.89,AUD,ACTIVE,False,2000,50000
ACC00000769,AU-CUST00602,286142227,015-228,Current,2024-06-11,70331.63,AUD,ACTIVE,False,5000,50000
ACC00000770,AU-CUST00602,892500179,017-463,Current,2024-12-07,7857.11,AUD,ACTIVE,False,2000,200000
ACC00000771,AU-CUST00603,345317729,012-259,Current,2024-06-29,4014.84,AUD,ACTIVE,False,10000,50000
ACC00000772,AU-CUST00604,328495967,017-569,Current,2024-01-21,7894.0,AUD,ACTIVE,False,10000,50000
ACC00000773,AU-CUST00604,759174349,014-404,Savings,2024-08-20,92.73,AUD,ACTIVE,False,2000,20000
ACC00000774,AU-CUST00605,801479148,013-011,Current,2025-02-09,2830.95,AUD,ACTIVE,False,2000,50000
ACC00000775,AU-CUST00606,940466526,013-395,Current,2024-02-10,1010.97,AUD,ACTIVE,False,10000,20000
ACC00000776,AU-CUST00607,862346583,015-349,Current,2024-06-05,251.54,AUD,ACTIVE,False,2000,200000
ACC00000777,AU-CUST00608,173147750,012-380,Current,2025-05-14,28249.5,AUD,ACTIVE,False,25000,20000
ACC00000778,AU-CUST00609,690545483,013-700,Current,2024-12-01,4114.95,AUD,ACTIVE,False,2000,50000
ACC00000779,AU-CUST00609,640142081,013-618,Current,2025-09-13,1873.93,AUD,ACTIVE,False,2000,100000
ACC00000780,AU-CUST00610,661180614,012-042,Current,2024-11-02,5937.48,AUD,ACTIVE,False,2000,200000
ACC00000781,AU-CUST00611,730797814,017-194,Current,2025-03-17,7134.68,AUD,ACTIVE,False,2000,50000
ACC00000782,AU-CUST00612,194020147,018-517,Current,2025-02-27,354.37,AUD,ACTIVE,False,2000,100000
ACC00000783,AU-CUST00612,241598677,018-328,Savings,2025-04-11,702.24,AUD,ACTIVE,False,10000,50000
ACC00000784,AU-CUST00613,267779804,017-303,Current,2025-05-01,3377.51,AUD,ACTIVE,False,10000,100000
ACC00000785,AU-CUST00613,552555357,017-324,Savings,2025-05-11,23971.93,AUD,ACTIVE,False,25000,200000
ACC00000786,AU-CUST00614,785720727,014-686,Current,2024-12-31,444.53,AUD,ACTIVE,False,5000,100000
ACC00000787,AU-CUST00615,864994890,012-851,Current,2024-09-03,2426.7,AUD,ACTIVE,False,2000,100000
ACC00000788,AU-CUST00616,631876824,017-708,Current,2024-03-12,21139.29,AUD,ACTIVE,False,25000,20000
ACC00000789,AU-CUST00617,775116900,016-874,Current,2024-07-21,2700.13,AUD,ACTIVE,False,25000,100000
ACC00000790,AU-CUST00618,381173910,013-122,Current,2025-01-22,116.83,AUD,ACTIVE,False,5000,50000
ACC00000791,AU-CUST00619,929052685,014-240,Current,2024-05-19,2063.82,AUD,ACTIVE,False,2000,100000
ACC00000792,AU-CUST00620,341409168,012-542,Current,2025-01-03,3865.05,AUD,ACTIVE,False,2000,50000
ACC00000793,AU-CUST00620,128437930,013-321,Savings,2025-02-03,25033.07,AUD,ACTIVE,False,2000,50000
ACC00000794,AU-CUST00621,306480984,015-624,Current,2024-03-14,3917.25,AUD,ACTIVE,False,10000,50000
ACC00000795,AU-CUST00622,777904542,012-672,Current,2024-02-03,165.02,AUD,ACTIVE,False,5000,20000
ACC00000796,AU-CUST00623,455510125,016-949,Current,2024-07-19,17219.46,AUD,ACTIVE,False,2000,50000
ACC00000797,AU-CUST00624,983335032,013-901,Current,2024-05-06,44389.53,AUD,ACTIVE,False,2000,20000
ACC00000798,AU-CUST00624,391305445,017-656,Business,2025-05-08,53.7,AUD,ACTIVE,False,2000,200000
ACC00000799,AU-CUST00625,297960250,016-074,Current,2025-04-23,20519.42,AUD,ACTIVE,False,10000,100000
ACC00000800,AU-CUST00626,299028525,016-402,Current,2024-07-26,2020.15,AUD,ACTIVE,False,5000,50000
ACC00000801,AU-CUST00627,568446225,012-092,Current,2024-08-17,83.04,AUD,ACTIVE,False,2000,100000
ACC00000802,AU-CUST00627,488247298,012-040,Savings,2025-05-14,707.8,AUD,ACTIVE,False,25000,50000
ACC00000803,AU-CUST00628,417740096,012-049,Current,2024-08-09,1396.84,AUD,ACTIVE,False,5000,50000
ACC00000804,AU-CUST00629,611664844,018-978,Current,2024-06-23,14210.47,AUD,ACTIVE,False,5000,50000
ACC00000805,AU-CUST00630,193660295,018-524,Current,2025-05-18,69.34,AUD,ACTIVE,False,2000,20000
ACC00000806,AU-CUST00630,881125852,012-178,Business,2025-07-06,915.39,AUD,ACTIVE,False,25000,20000
ACC00000807,AU-CUST00631,507850351,012-938,Current,2025-02-09,1532.14,AUD,ACTIVE,False,2000,200000
ACC00000808,AU-CUST00632,781798565,015-165,Current,2024-03-28,4241.96,AUD,ACTIVE,False,2000,100000
ACC00000809,AU-CUST00632,120155426,014-973,Current,2024-07-17,9612.21,AUD,ACTIVE,False,5000,50000
ACC00000810,AU-CUST00633,259956508,015-777,Current,2024-04-28,6908.79,AUD,ACTIVE,False,5000,50000
ACC00000811,AU-CUST00634,498601181,012-954,Current,2024-02-14,6813.07,AUD,ACTIVE,False,2000,100000
ACC00000812,AU-CUST00635,844631515,017-240,Current,2024-05-20,1971.84,AUD,ACTIVE,False,2000,100000
ACC00000813,AU-CUST00635,123100667,013-793,Savings,2024-10-14,5956.53,AUD,ACTIVE,False,5000,50000
ACC00000814,AU-CUST00636,637966672,015-440,Current,2024-12-26,12929.05,AUD,ACTIVE,False,10000,50000
ACC00000815,AU-CUST00636,103597754,013-818,Savings,2025-04-05,2494.66,AUD,ACTIVE,False,10000,50000
ACC00000816,AU-CUST00637,517289608,013-241,Current,2025-05-28,53573.46,AUD,ACTIVE,False,2000,100000
ACC00000817,AU-CUST00637,207069895,013-991,Savings,2025-08-13,327.75,AUD,ACTIVE,False,2000,50000
ACC00000818,AU-CUST00638,723706538,016-721,Current,2024-09-21,3255.89,AUD,ACTIVE,False,5000,50000
ACC00000819,AU-CUST00638,246449190,014-003,Savings,2025-05-29,2105.52,AUD,ACTIVE,False,25000,20000
ACC00000820,AU-CUST00639,891326376,017-837,Current,2024-02-14,7286.77,AUD,ACTIVE,False,2000,20000
ACC00000821,AU-CUST00640,906119457,016-229,Current,2024-01-27,1267.73,AUD,ACTIVE,False,2000,100000
ACC00000822,AU-CUST00641,838524881,015-974,Current,2024-08-15,1944.2,AUD,ACTIVE,False,5000,200000
ACC00000823,AU-CUST00642,744828598,012-874,Current,2024-05-25,10427.01,AUD,ACTIVE,False,5000,50000
ACC00000824,AU-CUST00642,533324639,016-449,Savings,2024-07-14,858.93,AUD,ACTIVE,False,2000,200000
ACC00000825,AU-CUST00643,663564436,013-951,Current,2024-11-12,747.26,AUD,ACTIVE,False,2000,50000
ACC00000826,AU-CUST00644,988429348,014-716,Current,2024-03-05,6678.68,AUD,ACTIVE,False,5000,50000
ACC00000827,AU-CUST00645,431525566,015-790,Current,2024-05-06,1674.15,AUD,ACTIVE,False,2000,50000
ACC00000828,AU-CUST00646,972593353,015-747,Current,2024-11-01,3337.27,AUD,ACTIVE,False,5000,20000
ACC00000829,AU-CUST00647,244675745,017-853,Current,2024-06-03,9789.42,AUD,ACTIVE,False,2000,50000
ACC00000830,AU-CUST00648,343352237,014-717,Current,2024-07-19,11685.01,AUD,ACTIVE,False,5000,50000
ACC00000831,AU-CUST00649,939760027,016-685,Current,2024-05-01,1114.85,AUD,ACTIVE,False,2000,200000
ACC00000832,AU-CUST00650,856281991,014-313,Current,2024-01-29,467.54,AUD,ACTIVE,False,2000,50000
ACC00000833,AU-CUST00651,422928783,013-994,Current,2024-07-08,750.21,AUD,ACTIVE,False,2000,200000
ACC00000834,AU-CUST00652,870030327,018-946,Current,2024-06-30,3239.23,AUD,ACTIVE,False,2000,50000
ACC00000835,AU-CUST00653,466582041,014-892,Current,2025-05-08,292.67,AUD,ACTIVE,False,10000,20000
ACC00000836,AU-CUST00654,714251664,013-007,Current,2025-05-05,155756.83,AUD,ACTIVE,False,2000,50000
ACC00000837,AU-CUST00655,602175492,012-832,Current,2024-08-24,2200.29,AUD,ACTIVE,False,10000,20000
ACC00000838,AU-CUST00656,611209313,017-479,Current,2024-06-07,2444.73,AUD,ACTIVE,False,2000,200000
ACC00000839,AU-CUST00657,347744324,018-694,Current,2024-08-17,4367.63,AUD,ACTIVE,False,10000,100000
ACC00000840,AU-CUST00658,451161373,014-396,Current,2024-11-29,2468.14,AUD,ACTIVE,False,2000,20000
ACC00000841,AU-CUST00659,880745313,014-500,Current,2024-07-31,3479.86,AUD,ACTIVE,False,10000,20000
ACC00000842,AU-CUST00660,446782377,016-679,Current,2025-02-19,6092.25,AUD,ACTIVE,False,25000,50000
ACC00000843,AU-CUST00661,921543832,018-672,Current,2025-06-13,12317.98,AUD,ACTIVE,False,10000,50000
ACC00000844,AU-CUST00662,818785272,017-594,Current,2024-08-09,3622.54,AUD,ACTIVE,False,25000,20000
ACC00000845,AU-CUST00663,893402732,017-478,Current,2024-03-05,453.21,AUD,ACTIVE,False,5000,50000
ACC00000846,AU-CUST00663,734183916,016-015,Current,2025-04-11,4798.69,AUD,ACTIVE,False,10000,50000
ACC00000847,AU-CUST00664,997207995,017-485,Current,2024-03-07,1346.07,AUD,ACTIVE,False,2000,200000
ACC00000848,AU-CUST00665,369243916,018-786,Current,2025-04-23,517.54,AUD,ACTIVE,False,25000,50000
ACC00000849,AU-CUST00665,981879689,018-399,Savings,2025-05-20,2153.24,AUD,ACTIVE,False,25000,100000
ACC00000850,AU-CUST00666,721133380,017-721,Current,2024-08-16,7901.19,AUD,ACTIVE,True,25000,20000
ACC00000851,AU-CUST00666,882167510,017-878,Business,2024-11-06,3152.14,AUD,ACTIVE,True,10000,20000
ACC00000852,AU-CUST00667,847532368,016-645,Current,2024-06-28,36127.7,AUD,ACTIVE,False,5000,20000
ACC00000853,AU-CUST00668,421994087,018-622,Current,2024-12-06,20800.53,AUD,ACTIVE,False,5000,100000
ACC00000854,AU-CUST00669,876761444,017-630,Current,2025-06-09,1647.27,AUD,ACTIVE,False,10000,20000
ACC00000855,AU-CUST00670,891936610,012-614,Current,2024-08-21,4250.56,AUD,ACTIVE,False,5000,200000
ACC00000856,AU-CUST00671,683111889,012-386,Current,2024-06-22,5064.14,AUD,ACTIVE,False,10000,50000
ACC00000857,AU-CUST00672,209447295,012-786,Current,2025-04-18,10434.8,AUD,ACTIVE,False,2000,20000
ACC00000858,AU-CUST00673,950990691,017-077,Current,2024-02-15,5809.09,AUD,ACTIVE,False,10000,20000
ACC00000859,AU-CUST00673,590359295,016-126,Savings,2024-05-24,2953.98,AUD,ACTIVE,False,10000,20000
ACC00000860,AU-CUST00674,101906040,016-112,Current,2025-04-08,1434.49,AUD,ACTIVE,False,10000,20000
ACC00000861,AU-CUST00675,721078282,012-344,Current,2024-10-12,778.95,AUD,ACTIVE,False,2000,100000
ACC00000862,AU-CUST00676,670084092,016-398,Current,2024-01-12,5851.07,AUD,ACTIVE,False,10000,50000
ACC00000863,AU-CUST00676,160137021,012-251,Savings,2024-12-04,643.87,AUD,ACTIVE,False,25000,200000
ACC00000864,AU-CUST00677,553247226,016-652,Current,2024-05-05,1165.69,AUD,ACTIVE,False,25000,100000
ACC00000865,AU-CUST00678,548747350,018-244,Current,2025-01-07,5659.69,AUD,ACTIVE,False,25000,20000
ACC00000866,AU-CUST00679,676252000,015-568,Current,2025-02-17,2145.78,AUD,ACTIVE,False,25000,50000
ACC00000867,AU-CUST00680,571712204,013-160,Current,2024-04-17,56480.03,AUD,ACTIVE,False,2000,100000
ACC00000868,AU-CUST00680,929595489,018-338,Savings,2025-06-25,9229.13,AUD,ACTIVE,False,5000,100000
ACC00000869,AU-CUST00681,837260831,015-225,Current,2024-12-26,1976.0,AUD,ACTIVE,False,5000,20000
ACC00000870,AU-CUST00681,948511408,015-926,Current,2025-05-06,3112.24,AUD,ACTIVE,False,2000,50000
ACC00000871,AU-CUST00682,239490778,017-245,Current,2025-06-27,2114.04,AUD,ACTIVE,False,10000,100000
ACC00000872,AU-CUST00682,321558239,013-069,Business,2025-08-20,864.94,AUD,ACTIVE,False,5000,50000
ACC00000873,AU-CUST00683,899133120,012-940,Current,2025-01-11,1947.18,AUD,ACTIVE,False,25000,20000
ACC00000874,AU-CUST00684,799312982,014-557,Current,2025-01-20,3887.88,AUD,ACTIVE,False,2000,20000
ACC00000875,AU-CUST00684,843863392,012-054,Business,2025-07-13,847.01,AUD,ACTIVE,False,5000,50000
ACC00000876,AU-CUST00685,513982681,016-674,Current,2024-04-16,914.02,AUD,ACTIVE,False,2000,100000
ACC00000877,AU-CUST00686,847669222,015-559,Current,2024-12-15,1202.03,AUD,ACTIVE,False,10000,20000
ACC00000878,AU-CUST00686,867377225,017-934,Business,2025-03-27,205493.09,AUD,ACTIVE,False,2000,50000
ACC00000879,AU-CUST00687,149711315,017-342,Current,2025-01-24,1386.69,AUD,ACTIVE,False,5000,200000
ACC00000880,AU-CUST00688,226993588,013-971,Current,2024-03-01,4099.73,AUD,ACTIVE,False,2000,50000
ACC00000881,AU-CUST00688,491997822,012-058,Savings,2024-05-16,695.31,AUD,ACTIVE,False,25000,50000
ACC00000882,AU-CUST00689,314499412,014-392,Current,2024-06-19,1014.02,AUD,ACTIVE,False,2000,20000
ACC00000883,AU-CUST00690,596552746,013-944,Current,2025-04-29,4614.09,AUD,ACTIVE,False,10000,200000
ACC00000884,AU-CUST00691,728486846,015-607,Current,2025-07-02,1297.14,AUD,ACTIVE,False,5000,100000
ACC00000885,AU-CUST00692,322569303,016-920,Current,2024-04-05,1157.65,AUD,ACTIVE,False,10000,50000
ACC00000886,AU-CUST00693,819429514,017-877,Current,2025-02-05,6501.48,AUD,ACTIVE,False,5000,100000
ACC00000887,AU-CUST00694,910762024,018-099,Current,2024-10-02,2804.83,AUD,ACTIVE,False,2000,20000
ACC00000888,AU-CUST00695,785828221,015-449,Current,2024-11-20,1736.26,AUD,ACTIVE,False,5000,20000
ACC00000889,AU-CUST00695,194775327,013-156,Savings,2025-07-21,2216.29,AUD,ACTIVE,False,10000,50000
ACC00000890,AU-CUST00696,441324636,013-097,Current,2024-10-07,557.54,AUD,ACTIVE,False,25000,100000
ACC00000891,AU-CUST00697,724218772,012-776,Current,2025-04-21,321.17,AUD,ACTIVE,False,5000,100000
ACC00000892,AU-CUST00697,751811496,016-566,Savings,2025-09-23,5687.29,AUD,ACTIVE,False,25000,20000
ACC00000893,AU-CUST00698,749494866,017-309,Current,2024-09-01,409.82,AUD,ACTIVE,False,25000,100000
ACC00000894,AU-CUST00699,117560792,016-334,Current,2024-11-19,9368.84,AUD,ACTIVE,False,5000,50000
ACC00000895,AU-CUST00700,545392586,018-378,Current,2025-01-02,29955.84,AUD,ACTIVE,False,10000,200000
ACC00000896,AU-CUST00701,624139659,016-919,Current,2024-10-30,42076.44,AUD,ACTIVE,False,2000,50000
ACC00000897,AU-CUST00701,426486555,017-255,Business,2025-04-28,11348.16,AUD,ACTIVE,False,10000,100000
ACC00000898,AU-CUST00702,778483301,018-077,Current,2025-04-27,2460.49,AUD,ACTIVE,False,2000,200000
ACC00000899,AU-CUST00703,168246159,016-160,Current,2024-05-10,166309.9,AUD,ACTIVE,False,5000,100000
ACC00000900,AU-CUST00703,872613201,012-846,Savings,2025-02-24,9835.3,AUD,ACTIVE,False,10000,20000
ACC00000901,AU-CUST00704,660288235,015-963,Current,2025-06-04,905.77,AUD,ACTIVE,False,5000,200000
ACC00000902,AU-CUST00705,891283887,013-819,Current,2025-01-07,27112.55,AUD,ACTIVE,False,10000,100000
ACC00000903,AU-CUST00706,530904931,012-993,Current,2025-06-11,4560.25,AUD,ACTIVE,False,5000,20000
ACC00000904,AU-CUST00707,749494482,015-784,Current,2024-07-24,21098.04,AUD,ACTIVE,False,5000,50000
ACC00000905,AU-CUST00708,500037969,014-055,Current,2024-09-19,8241.62,AUD,ACTIVE,False,2000,100000
ACC00000906,AU-CUST00709,865904917,015-429,Current,2024-01-24,24163.85,AUD,ACTIVE,False,5000,50000
ACC00000907,AU-CUST00709,997536841,012-515,Current,2024-11-10,273.36,AUD,ACTIVE,False,5000,20000
ACC00000908,AU-CUST00710,702692193,017-654,Current,2025-05-22,1450.14,AUD,ACTIVE,False,2000,200000
ACC00000909,AU-CUST00711,696843572,012-989,Current,2025-03-24,5943.74,AUD,ACTIVE,False,10000,20000
ACC00000910,AU-CUST00711,687650653,014-939,Savings,2025-05-02,1014.41,AUD,ACTIVE,False,2000,50000
ACC00000911,AU-CUST00712,124394415,017-303,Current,2024-06-11,7305.42,AUD,ACTIVE,False,5000,20000
ACC00000912,AU-CUST00712,745114564,015-104,Savings,2024-12-31,2356.09,AUD,ACTIVE,False,5000,20000
ACC00000913,AU-CUST00713,227362142,018-044,Current,2024-01-29,571.27,AUD,ACTIVE,False,2000,50000
ACC00000914,AU-CUST00714,406623749,018-788,Current,2025-01-17,1267.73,AUD,ACTIVE,False,5000,200000
ACC00000915,AU-CUST00715,491235845,017-548,Current,2025-01-04,6244.67,AUD,ACTIVE,False,5000,200000
ACC00000916,AU-CUST00716,916453729,015-271,Current,2024-10-16,5008.28,AUD,ACTIVE,False,5000,20000
ACC00000917,AU-CUST00717,646087931,016-623,Current,2024-03-27,14887.26,AUD,ACTIVE,False,10000,20000
ACC00000918,AU-CUST00718,307934405,014-497,Current,2025-05-19,391.79,AUD,ACTIVE,False,25000,100000
ACC00000919,AU-CUST00719,308423450,016-003,Current,2024-08-25,13809.25,AUD,ACTIVE,False,5000,50000
ACC00000920,AU-CUST00720,651032319,018-972,Current,2025-02-01,700.77,AUD,ACTIVE,True,25000,50000
ACC00000921,AU-CUST00720,206340358,018-665,Current,2025-08-27,2643.42,AUD,ACTIVE,True,2000,20000
ACC00000922,AU-CUST00721,358960044,013-998,Current,2025-04-16,955.1,AUD,ACTIVE,False,5000,50000
ACC00000923,AU-CUST00722,355264595,017-515,Current,2024-10-28,213.05,AUD,ACTIVE,False,5000,20000
ACC00000924,AU-CUST00722,669830772,018-757,Current,2025-06-30,35.53,AUD,ACTIVE,False,5000,100000
ACC00000925,AU-CUST00723,674639940,018-676,Current,2024-02-21,45138.27,AUD,ACTIVE,False,2000,50000
ACC00000926,AU-CUST00724,929532275,018-846,Current,2025-05-02,35155.55,AUD,ACTIVE,False,25000,200000
ACC00000927,AU-CUST00725,558548460,016-242,Current,2025-01-01,3218.24,AUD,ACTIVE,False,25000,20000
ACC00000928,AU-CUST00726,114261312,014-913,Current,2025-05-06,1761.44,AUD,ACTIVE,False,5000,50000
ACC00000929,AU-CUST00727,157184047,017-202,Current,2024-12-02,468.81,AUD,ACTIVE,False,10000,20000
ACC00000930,AU-CUST00728,564032510,013-323,Current,2025-05-13,13836.98,AUD,ACTIVE,False,5000,50000
ACC00000931,AU-CUST00729,285408586,014-637,Current,2025-04-21,2390.03,AUD,ACTIVE,False,5000,50000
ACC00000932,AU-CUST00729,455410352,017-934,Current,2025-08-06,2099.93,AUD,ACTIVE,False,25000,200000
ACC00000933,AU-CUST00730,641431280,016-186,Current,2024-04-28,146.51,AUD,ACTIVE,False,5000,20000
ACC00000934,AU-CUST00731,855252101,015-869,Current,2024-04-04,1555.58,AUD,ACTIVE,False,5000,50000
ACC00000935,AU-CUST00731,170612838,013-407,Current,2025-03-07,2152.83,AUD,ACTIVE,False,25000,20000
ACC00000936,AU-CUST00732,108410508,013-341,Current,2024-03-28,246.77,AUD,ACTIVE,False,5000,50000
ACC00000937,AU-CUST00733,124229978,015-984,Current,2025-03-15,412.8,AUD,ACTIVE,False,5000,100000
ACC00000938,AU-CUST00734,855029476,017-667,Current,2024-05-11,31273.75,AUD,ACTIVE,False,5000,50000
ACC00000939,AU-CUST00735,340931908,015-307,Current,2024-09-04,1626.01,AUD,ACTIVE,False,5000,200000
ACC00000940,AU-CUST00736,227978818,014-997,Current,2025-03-08,3775.0,AUD,ACTIVE,False,2000,20000
ACC00000941,AU-CUST00737,967812897,015-613,Current,2024-08-23,2529.46,AUD,ACTIVE,False,2000,50000
ACC00000942,AU-CUST00738,714900103,018-278,Current,2024-02-03,7512.21,AUD,ACTIVE,False,2000,20000
ACC00000943,AU-CUST00739,597593534,013-250,Current,2024-07-17,1829.26,AUD,ACTIVE,False,25000,20000
ACC00000944,AU-CUST00740,112970905,012-204,Current,2024-02-21,14033.71,AUD,ACTIVE,False,10000,20000
ACC00000945,AU-CUST00740,335962886,015-906,Current,2024-09-16,12554.85,AUD,ACTIVE,False,10000,50000
ACC00000946,AU-CUST00741,727276257,017-142,Current,2024-07-30,640.22,AUD,ACTIVE,False,5000,200000
ACC00000947,AU-CUST00741,522801571,012-509,Savings,2024-10-14,506.32,AUD,ACTIVE,False,2000,200000
ACC00000948,AU-CUST00742,197395096,015-230,Current,2025-02-08,966.95,AUD,ACTIVE,False,10000,20000
ACC00000949,AU-CUST00743,900824743,014-162,Current,2024-10-12,434.69,AUD,ACTIVE,False,5000,50000
ACC00000950,AU-CUST00744,956729397,018-658,Current,2025-01-05,196.86,AUD,ACTIVE,False,2000,200000
ACC00000951,AU-CUST00745,772773537,014-043,Current,2024-02-28,362.44,AUD,ACTIVE,False,2000,50000
ACC00000952,AU-CUST00746,385388415,012-588,Current,2025-02-15,1407.04,AUD,ACTIVE,False,25000,100000
ACC00000953,AU-CUST00746,889634142,014-507,Savings,2025-08-23,13765.44,AUD,ACTIVE,False,10000,50000
ACC00000954,AU-CUST00747,993260464,017-506,Current,2024-08-21,3757.14,AUD,ACTIVE,False,25000,50000
ACC00000955,AU-CUST00748,427767064,017-494,Current,2024-06-06,4171.92,AUD,ACTIVE,False,2000,100000
ACC00000956,AU-CUST00749,904013606,016-953,Current,2024-12-23,1399.98,AUD,ACTIVE,False,5000,20000
ACC00000957,AU-CUST00749,465205944,014-684,Current,2025-04-28,1500.43,AUD,ACTIVE,False,5000,20000
ACC00000958,AU-CUST00750,991210027,017-483,Current,2024-03-15,2731.1,AUD,ACTIVE,False,5000,50000
ACC00000959,AU-CUST00751,714000552,014-201,Current,2024-09-30,5953.72,AUD,ACTIVE,False,2000,20000
ACC00000960,AU-CUST00752,441670117,012-904,Current,2024-08-19,6573.3,AUD,ACTIVE,False,2000,20000
ACC00000961,AU-CUST00753,201825968,013-883,Current,2024-04-01,2268.0,AUD,ACTIVE,False,2000,20000
ACC00000962,AU-CUST00754,132219015,015-243,Current,2025-06-06,32649.46,AUD,ACTIVE,False,10000,200000
