customer_id,name,date_of_birth,gender,citizenship,marital_status,employment_status,annual_income,customer_segment,onboarding_date,digital_literacy_level,known_device_familiarity_score,scam_education_completed,risk_profile,is_vulnerable,vulnerability_score,vulnerability_flags,is_mule_account,credit_score,kyc_level,aml_risk_level
AU-CUST00594,Jason Love,2005-10-17,Male,AU,Married,Full-time,82115,Standard,2024-10-22,Medium,0.963,False,Low,False,0.0,PRIOR_VICTIM,False,688,Standard,High
AU-CUST00985,Joshua Garcia,1986-10-22,Male,AU,Single,Part-time,115445,Standard,2025-01-22,Medium,0.772,True,Low,False,0.0,PRIOR_VICTIM,False,750,Enhanced,Medium
AU-CUST00096,Sandra Aguilar,2005-10-17,Male,AU,Single,Full-time,100457,Standard,2025-06-15,High,0.865,False,Low,False,0.0,PRIOR_VICTIM,False,676,Standard,Medium
AU-CUST00374,Thomas Atkins,2004-10-17,Male,AU,Single,Retired,104726,Premium,2024-06-29,High,0.329,False,Medium,True,0.01,YOUNG_ADULT,False,494,Simplified,High
AU-CUST00967,Margaret Tanner,1943-11-02,Male,AU,Single,Retired,72239,Standard,2024-03-15,Medium,0.734,False,Medium,False,0.1,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,666,Enhanced,High
AU-CUST00916,Christine Parker,1999-10-19,Male,AU,Single,Full-time,46177,Standard,2025-03-16,Medium,0.249,True,Medium,True,0.01,ELDERLY|LOW_DIGITAL_LITERACY,False,716,Enhanced,High
AU-CUST00184,Robert Oconnell,1997-10-19,Male,AU,Married,Part-time,22251,Standard,2025-06-04,Medium,0.681,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,713,Enhanced,Medium
AU-CUST00722,Kristin Mendoza,2000-10-18,Male,AU,Married,Full-time,45059,Standard,2025-05-24,High,0.951,False,Low,False,0.01,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,670,Enhanced,High
AU-CUST00276,Marie Christian,1982-10-23,Male,AU,Single,Unemployed,14038,Standard,2024-01-13,Low,0.754,True,Medium,True,0.06,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,549,Enhanced,High
AU-CUST00978,Stephen Davis,1941-11-02,Male,AU,Married,Full-time,116240,Standard,2024-08-15,High,0.864,True,Low,False,0.0,PRIOR_VICTIM,False,731,Standard,Medium
AU-CUST00635,Kiara Little,1990-10-21,Male,AU,Married,Full-time,107691,Standard,2024-01-22,Medium,0.56,False,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,679,Standard,Medium
AU-CUST00727,Anthony Jones,1977-10-24,Male,AU,Single,Retired,75127,Premium,2024-08-02,High,0.438,True,Medium,False,0.0,YOUNG_ADULT|LOW_INCOME,False,649,Standard,Medium
AU-CUST00823,Heather Brown,1968-10-26,Male,AU,Married,Part-time,87895,Premium,2025-01-31,High,0.533,False,Low,False,0.0,YOUNG_ADULT,False,604,Simplified,High
AU-CUST00344,Dana Martinez,1968-10-26,Male,AU,Single,Full-time,92592,Standard,2024-04-30,Medium,0.58,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,645,Standard,Medium
AU-CUST00015,Lisa Jackson,1985-10-22,Male,AU,Widowed,Full-time,41978,Standard,2024-08-09,High,0.706,True,Low,True,0.0,PRIOR_VICTIM,False,681,Standard,High
AU-CUST00288,Cynthia Morris,1963-10-28,Male,AU,Single,Unemployed,93683,Standard,2025-05-31,High,0.256,False,Medium,True,0.0,PRIOR_VICTIM,False,681,Standard,Medium
AU-CUST00509,Taylor Carlson,1988-10-21,Male,AU,Married,Full-time,24820,Standard,2024-03-15,High,0.877,False,High,False,0.01,YOUNG_ADULT|LOW_INCOME,False,591,Standard,High
AU-CUST00841,Paul Lawrence,1967-10-27,Male,AU,Single,Full-time,37224,Standard,2025-05-16,High,0.454,True,Low,False,0.0,PRIOR_VICTIM,False,776,Standard,Medium
AU-CUST00491,Jeanette Harrison,2003-10-18,Male,AU,Single,Full-time,16103,Standard,2024-05-29,Medium,0.639,True,Low,True,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,671,Standard,Medium
AU-CUST00602,Gregory Hill,1975-10-25,Male,AU,Single,Full-time,93058,Standard,2024-01-09,High,0.451,True,Low,False,0.0,PRIOR_VICTIM,False,721,Standard,Medium
AU-CUST00285,Colin Terry,1950-10-31,Male,AU,Single,Full-time,91782,Standard,2025-06-14,Medium,0.555,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,695,Standard,Medium
AU-CUST00243,Michael Bradshaw,2004-10-17,Male,AU,Single,Unemployed,71263,Premium,2025-01-30,High,0.871,True,Medium,True,0.07,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,486,Standard,High
AU-CUST00462,Lori Ingram,1970-10-26,Male,AU,Married,Part-time,36646,Standard,2024-10-02,High,0.248,True,Medium,True,0.03,YOUNG_ADULT,False,498,Standard,High
AU-CUST00721,Jeffrey Roberson,2000-10-18,Male,AU,Single,Full-time,55801,Standard,2024-01-02,Medium,0.711,True,Low,False,0.0,PRIOR_VICTIM,False,602,Standard,Medium
AU-CUST00096,Denise Jacobs,1992-10-20,Male,AU,Single,Unemployed,23215,Standard,2024-05-12,High,0.344,False,Medium,True,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,593,Enhanced,Medium
AU-CUST00546,Kathleen Robertson,1996-10-19,Male,AU,Married,Full-time,23781,Standard,2024-04-13,Medium,0.905,True,Low,False,0.0,PRIOR_VICTIM,True,632,Standard,Medium
AU-CUST00904,Kevin Snyder,2005-10-17,Male,AU,Married,Retired,12919,Standard,2025-04-27,High,0.586,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,672,Simplified,Medium
AU-CUST00841,Kimberly Myers,1968-10-26,Male,AU,Widowed,Full-time,20718,Standard,2024-10-12,High,0.402,False,Low,True,0.0,ELDERLY,False,701,Enhanced,Medium
AU-CUST00508,Phillip Berry,2000-10-18,Male,AU,Married,Part-time,100691,Standard,2024-06-04,Medium,0.807,False,Low,False,0.0,LOW_INCOME,False,646,Enhanced,Medium
AU-CUST00090,Marc Moore,1984-10-22,Male,AU,Single,Self-employed,110790,Standard,2025-01-25,Medium,0.973,False,Low,False,0.0,PRIOR_VICTIM,False,850,Simplified,Medium
AU-CUST00735,Mr. David Wright,2003-10-18,Male,AU,Married,Full-time,105827,Standard,2024-05-17,Medium,0.346,True,High,False,0.0,PRIOR_VICTIM,False,715,Standard,Medium
AU-CUST00423,Sandra Drake,2005-10-17,Male,AU,Married,Full-time,71487,Premium,2024-09-13,Medium,0.671,False,Low,True,0.0,PRIOR_VICTIM,False,595,Standard,High
AU-CUST00091,Matthew Mcmillan,1977-10-24,Male,AU,Single,Retired,16514,Standard,2024-08-23,Medium,0.999,True,Medium,True,0.01,YOUNG_ADULT,False,504,Simplified,High
AU-CUST00823,Michael Perry PhD,1974-10-25,Male,AU,Married,Part-time,49901,Premium,2024-11-25,Medium,0.987,True,Low,True,0.02,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,535,Standard,High
AU-CUST00823,Scott Duke,1964-10-27,Male,AU,Single,Part-time,20302,Standard,2024-12-06,High,0.669,True,Medium,True,0.09,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,582,Enhanced,High
AU-CUST00009,Lisa Hensley,1999-10-19,Male,AU,Single,Full-time,114370,Standard,2024-01-24,Medium,0.89,False,Low,False,0.0,PRIOR_VICTIM,False,641,Enhanced,High
AU-CUST00725,Alicia Li,2007-10-17,Male,AU,Married,Part-time,12379,Standard,2024-02-15,High,0.684,True,Medium,False,0.01,PRIOR_VICTIM,False,750,Standard,High
AU-CUST00690,Jennifer Jones,2001-10-18,Male,AU,Single,Part-time,116655,Premium,2025-03-01,High,0.253,False,Low,False,0.0,PRIOR_VICTIM,False,804,Simplified,Medium
AU-CUST00060,Brittney Phillips,1967-10-27,Male,AU,Single,Part-time,81317,Standard,2024-08-21,High,0.49,False,Medium,False,0.05,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,393,Standard,High
AU-CUST00617,Casey Gillespie,1955-10-30,Male,AU,Widowed,Full-time,113513,Premium,2024-01-25,Medium,0.258,True,Low,False,0.0,PRIOR_VICTIM,False,721,Standard,Medium
AU-CUST00595,Laurie Sanchez,1994-10-20,Male,AU,Single,Part-time,40431,Standard,2025-05-06,High,0.251,False,Medium,True,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,626,Enhanced,Medium
AU-CUST00346,James Padilla,1996-10-19,Male,AU,Married,Full-time,34881,Standard,2025-01-06,Medium,0.972,True,Low,False,0.0,PRIOR_VICTIM,False,607,Standard,Medium
AU-CUST00894,Elizabeth Dean,1999-10-19,Male,AU,Single,Full-time,26991,Standard,2024-12-24,High,0.869,False,Low,False,0.0,PRIOR_VICTIM,False,692,Standard,High
AU-CUST00760,Steven Stein,1988-10-21,Male,AU,Married,Retired,29288,Standard,2024-04-29,Medium,0.687,True,Medium,False,0.03,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,437,Standard,Medium
AU-CUST00557,Denise Martinez,1976-10-24,Female,AU,Married,Full-time,10418,Standard,2024-04-06,High,0.943,True,Low,True,0.0,PRIOR_VICTIM,False,632,Standard,Medium
AU-CUST00658,Randy Cannon,1974-10-25,Male,AU,Widowed,Full-time,50074,Standard,2024-08-10,Medium,0.535,False,Low,False,0.0,PRIOR_VICTIM,False,562,Standard,Medium
AU-CUST00545,Kelly Edwards,1991-10-21,Male,AU,Single,Full-time,61288,Standard,2024-02-07,Medium,0.882,True,Low,False,0.0,PRIOR_VICTIM,False,710,Standard,Medium
AU-CUST00323,Shannon Ramsey,2004-10-17,Male,AU,Single,Retired,97482,Standard,2025-03-14,Medium,0.921,True,Medium,True,0.0,YOUNG_ADULT|LOW_INCOME,False,643,Standard,Medium
AU-CUST00298,Margaret Coleman,1974-10-25,Male,AU,Married,Part-time,17653,Standard,2024-11-24,Medium,0.949,True,Low,False,0.0,PRIOR_VICTIM,False,772,Simplified,Medium
AU-CUST00567,Rachel Bradley,1974-10-25,Male,AU,Single,Full-time,21486,Standard,2025-04-10,High,0.97,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,538,Standard,Medium
AU-CUST00706,Joseph Ochoa,1969-10-26,Male,AU,Single,Student,105979,Standard,2024-05-26,High,0.698,True,Low,False,0.0,LOW_INCOME,False,758,Standard,Medium
AU-CUST00303,Veronica Simpson,1981-10-23,Male,AU,Single,Full-time,76223,Standard,2024-12-24,Medium,0.98,False,Low,False,0.0,ELDERLY,False,559,Standard,High
AU-CUST00768,Mary Miller,1992-10-20,Male,AU,Married,Full-time,16601,Standard,2024-05-01,High,0.299,True,Low,False,0.0,PRIOR_VICTIM,False,704,Standard,Medium
AU-CUST00555,Rebecca Hicks,1971-10-26,Male,AU,Single,Student,14888,Standard,2024-04-22,High,0.359,False,Medium,True,0.03,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,446,Standard,High
AU-CUST00544,Amy Martinez,2005-10-17,Male,AU,Single,Retired,10922,Standard,2025-06-26,Low,0.368,False,Medium,True,0.02,ELDERLY|LOW_INCOME,False,608,Enhanced,High
AU-CUST00899,Troy Mills,1988-10-21,Male,AU,Single,Part-time,11667,Standard,2024-11-02,High,0.702,False,Low,True,0.0,PRIOR_VICTIM,True,692,Standard,High
AU-CUST00864,Bonnie Santos,1995-10-20,Male,AU,Married,Full-time,41362,Standard,2024-02-21,Medium,0.658,False,Low,False,0.0,PRIOR_VICTIM,False,662,Standard,Medium
AU-CUST00250,Michael Lyons,1963-10-28,Female,AU,Married,Unemployed,29449,Standard,2024-07-20,Low,0.354,True,Medium,False,0.0,YOUNG_ADULT|LOW_INCOME,False,568,Standard,Medium
AU-CUST00335,Stephanie Williams,1993-10-20,Male,AU,Married,Full-time,80928,Standard,2024-01-27,Medium,0.687,True,Low,False,0.0,PRIOR_VICTIM,False,787,Enhanced,Medium
AU-CUST00906,Michelle Davis DVM,2002-10-18,Male,AU,Single,Retired,54038,Standard,2024-10-09,Medium,0.703,False,Low,True,0.0,PRIOR_VICTIM,False,687,Enhanced,High
AU-CUST00342,Maria Parker,1991-10-21,Male,AU,Single,Part-time,51102,Standard,2024-04-30,Medium,0.909,False,Medium,False,0.03,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,607,Enhanced,High
AU-CUST00870,Jessica Bowen,1974-10-25,Male,AU,Married,Retired,51479,Standard,2025-02-25,Medium,0.908,True,Low,False,0.0,PRIOR_VICTIM,False,710,Standard,Medium
AU-CUST00772,Douglas Ryan,1956-10-29,Male,AU,Widowed,Full-time,47228,Standard,2024-08-20,High,0.859,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,664,Enhanced,Medium
AU-CUST00759,Christian Dawson,2001-10-18,Male,AU,Single,Part-time,113779,Premium,2024-03-12,Medium,0.73,False,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,736,Simplified,Medium
AU-CUST00742,Raymond Johnson,1989-10-21,Male,AU,Married,Full-time,89400,Premium,2024-02-12,Medium,0.818,False,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,751,Standard,Medium
AU-CUST00846,Virginia Henderson,1976-10-24,Male,AU,Single,Full-time,49569,Standard,2024-11-30,High,0.696,True,Low,False,0.0,PRIOR_VICTIM,False,749,Standard,Medium
AU-CUST00168,Michael Wang,1989-10-21,Male,AU,Single,Full-time,49890,Standard,2025-01-27,Low,0.321,True,Low,False,0.0,PRIOR_VICTIM,False,428,Standard,Medium
AU-CUST00539,Barbara Hester,1994-10-20,Male,AU,Single,Student,106070,Standard,2024-07-22,Medium,0.767,False,Medium,False,0.01,LOW_INCOME|LOW_DIGITAL_LITERACY,False,625,Standard,Medium
AU-CUST00211,Tanya Kim,1977-10-24,Male,AU,Widowed,Full-time,119608,Premium,2025-06-02,Medium,0.358,False,Low,False,0.0,PRIOR_VICTIM,False,695,Standard,Medium
AU-CUST00926,Lauren Green,1992-10-20,Male,AU,Single,Retired,61223,Standard,2024-08-27,Medium,0.805,True,Low,False,0.01,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,622,Standard,Medium
AU-CUST00263,Wayne Morgan,1945-11-01,Male,AU,Married,Part-time,88267,Standard,2024-03-26,Medium,0.66,False,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,631,Standard,Medium
AU-CUST00590,Lauren Jackson,1996-10-19,Male,AU,Married,Full-time,90539,Standard,2025-05-29,Medium,0.864,False,Low,False,0.0,PRIOR_VICTIM,False,806,Standard,Medium
AU-CUST00318,Jessica Garcia,2000-10-18,Male,AU,Married,Full-time,16119,Standard,2025-06-15,Medium,0.766,False,Low,True,0.01,ELDERLY|LOW_DIGITAL_LITERACY,False,620,Simplified,High
AU-CUST00914,Casey Wilkins,2005-10-17,Male,AU,Married,Full-time,25103,Standard,2024-02-03,Medium,0.355,False,Low,True,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,489,Standard,High
AU-CUST00382,Aimee Turner,2002-10-18,Male,AU,Single,Full-time,54242,Standard,2025-05-25,Medium,0.683,True,Low,False,0.0,PRIOR_VICTIM,False,680,Simplified,Medium
AU-CUST00954,Kathryn Price,2003-10-18,Male,AU,Single,Full-time,109296,Standard,2024-01-05,Medium,0.867,True,Low,False,0.0,PRIOR_VICTIM,False,624,Simplified,Medium
AU-CUST00120,Sandra Aguilar,1975-10-25,Male,AU,Widowed,Full-time,72676,Standard,2025-02-22,Low,0.508,False,Low,False,0.0,PRIOR_VICTIM,False,809,Enhanced,Medium
AU-CUST00063,Fred Smith,1993-10-20,Male,AU,Single,Full-time,84642,Standard,2024-11-17,Medium,0.992,False,Low,False,0.0,PRIOR_VICTIM,False,727,Standard,High
AU-CUST00334,Victor Brown,1974-10-25,Male,AU,Single,Full-time,36919,Standard,2024-07-19,High,0.386,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,704,Enhanced,Medium
AU-CUST00924,Jacqueline Mccoy,1974-10-25,Male,AU,Divorced,Unemployed,30249,Standard,2024-03-30,High,0.704,False,Low,False,0.01,ELDERLY|PRIOR_VICTIM,False,653,Simplified,Medium
AU-CUST00935,Lauren Green,2004-10-17,Male,AU,Married,Full-time,29080,Standard,2024-01-12,Medium,0.766,True,Low,True,0.0,PRIOR_VICTIM,False,704,Standard,High
AU-CUST00013,Brian Ramirez,2006-10-17,Male,AU,Single,Full-time,31140,Standard,2025-04-08,Medium,0.489,True,Low,False,0.0,PRIOR_VICTIM,False,717,Standard,Medium
AU-CUST00730,Robert Jackson,1973-10-25,Male,AU,Single,Part-time,70210,Standard,2024-12-20,Medium,0.781,False,Low,False,0.0,ELDERLY,False,693,Standard,Medium
AU-CUST00870,Cassie Brock,1998-10-19,Male,AU,Single,Unemployed,46937,Standard,2024-08-26,Low,0.525,False,Medium,True,0.0,YOUNG_ADULT,False,608,Standard,Medium
AU-CUST00890,Michael Miles,1991-10-21,Male,AU,Married,Full-time,96501,Standard,2024-11-20,Medium,0.554,True,Low,False,0.0,PRIOR_VICTIM,False,837,Standard,Medium
AU-CUST00581,Mr. Alexander Landry MD,1945-11-01,Male,AU,Single,Unemployed,15391,Standard,2024-06-09,High,0.843,True,Medium,False,0.03,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,420,Simplified,High
AU-CUST00431,Jack White,1975-10-25,Male,AU,Married,Retired,35577,Standard,2024-05-01,Medium,0.774,False,Low,True,0.0,PRIOR_VICTIM,False,747,Standard,High
AU-CUST00541,Mr. Lawrence Edwards,1956-10-29,Female,AU,Single,Full-time,117469,Standard,2024-05-13,Medium,0.965,False,Low,False,0.0,PRIOR_VICTIM,False,758,Standard,Medium
AU-CUST00137,Marc Moore,1984-10-22,Male,AU,Single,Full-time,61541,Standard,2024-11-29,Medium,0.909,False,Low,True,0.0,PRIOR_VICTIM,False,744,Standard,Medium
AU-CUST00883,Jordan Williams,1976-10-24,Male,AU,Single,Full-time,12092,Standard,2024-03-31,High,0.318,True,Low,True,0.02,ELDERLY|LOW_INCOME,False,690,Standard,High
AU-CUST00321,Tracy Ballard,1955-10-30,Male,AU,Single,Full-time,82407,Standard,2025-06-08,Medium,0.803,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,747,Standard,Medium
AU-CUST00739,Rachel Jones,1970-10-26,Male,AU,Single,Retired,37418,Standard,2024-08-13,Medium,0.617,False,Medium,True,0.01,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,635,Standard,Medium
AU-CUST00459,Tracy Montoya,1996-10-19,Male,AU,Married,Full-time,82562,Standard,2025-06-11,Low,0.358,False,Low,True,0.0,PRIOR_VICTIM,False,707,Standard,Medium
AU-CUST00131,Evelyn Galvan,2007-10-17,Male,AU,Married,Full-time,86834,Standard,2024-12-04,Medium,0.509,True,Low,False,0.0,PRIOR_VICTIM,False,691,Standard,High
AU-CUST00104,Dustin Jordan,1976-10-24,Male,AU,Married,Retired,33661,Standard,2024-11-29,Medium,0.325,True,Low,True,0.0,PRIOR_VICTIM,False,736,Standard,High
AU-CUST00794,Dennis Huffman,1941-11-02,Male,AU,Married,Part-time,99902,Standard,2024-12-04,High,0.735,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,635,Standard,High
AU-CUST00242,Michael Bradshaw,1996-10-19,Male,AU,Single,Full-time,91989,Premium,2024-11-02,High,0.388,False,Low,False,0.0,PRIOR_VICTIM,False,792,Simplified,Medium
AU-CUST00239,Cynthia Rowe,1972-10-25,Male,AU,Single,Full-time,115315,Premium,2025-03-25,Medium,0.647,True,Low,False,0.0,PRIOR_VICTIM,False,679,Standard,Medium
AU-CUST00405,Jeremy Mitchell,1999-10-19,Male,AU,Single,Full-time,89514,Premium,2025-05-26,Medium,0.365,False,Low,False,0.0,PRIOR_VICTIM,False,727,Simplified,Medium
AU-CUST00907,Elizabeth Dean,1993-10-20,Male,AU,Married,Full-time,94049,Standard,2024-01-21,Medium,0.543,True,Low,False,0.0,PRIOR_VICTIM,False,789,Enhanced,Medium
AU-CUST00318,Laura Haney,1963-10-28,Male,AU,Single,Part-time,16914,Standard,2025-01-30,Medium,0.91,True,Medium,True,0.07,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,549,Standard,High
AU-CUST00832,Douglas Ryan,1968-10-26,Male,AU,Single,Part-time,19036,Standard,2024-03-28,Medium,0.934,True,High,False,0.0,PRIOR_VICTIM,False,616,Standard,High
AU-CUST00410,Tamara Davis,2000-10-18,Male,AU,Single,Full-time,99679,Standard,2024-12-02,High,0.656,True,Medium,False,0.0,PRIOR_VICTIM,False,699,Standard,Medium
AU-CUST00116,Rebecca Valencia,1946-11-01,Male,AU,Single,Full-time,72540,Standard,2025-06-15,High,0.849,False,Low,True,0.0,PRIOR_VICTIM,False,643,Enhanced,Medium
AU-CUST00326,Sharon Boyd,1960-10-28,Male,AU,Married,Part-time,92426,Premium,2025-01-05,Medium,0.28,True,Medium,True,0.0,PRIOR_VICTIM,False,614,Enhanced,High
AU-CUST00077,Amber Kidd,1973-10-25,Male,AU,Married,Unemployed,91869,Premium,2024-08-02,Low,0.454,True,Medium,False,0.01,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,597,Simplified,Medium
AU-CUST00492,Evelyn Williams,1985-10-22,Male,AU,Widowed,Unemployed,20940,Standard,2024-01-13,Medium,0.846,True,Medium,False,0.01,ELDERLY|PRIOR_VICTIM,False,333,Enhanced,High
AU-CUST00513,Dawn Mullins,1993-10-20,Male,AU,Married,Full-time,21787,Standard,2025-02-21,High,0.712,False,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,599,Enhanced,High
AU-CUST00831,Michael Young,1983-10-23,Male,AU,Single,Full-time,111764,Premium,2025-01-20,Medium,0.31,True,Low,False,0.0,PRIOR_VICTIM,False,715,Standard,Medium
AU-CUST00596,Gary Wells,1957-10-29,Male,AU,Single,Retired,64515,Standard,2024-05-12,Medium,0.744,True,Medium,False,0.01,LOW_DIGITAL_LITERACY,False,600,Standard,High
AU-CUST00260,Michael Warner,1960-10-28,Female,AU,Married,Full-time,11089,Standard,2025-02-27,Medium,0.881,True,Low,False,0.0,PRIOR_VICTIM,False,712,Enhanced,Medium
AU-CUST00101,Sharon Cochran,1945-11-01,Male,AU,Married,Unemployed,15581,Standard,2024-06-23,High,0.251,True,Medium,True,0.08,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,561,Simplified,High
AU-CUST00953,Shannon Yu,1963-10-28,Female,AU,Widowed,Retired,13646,Standard,2025-06-08,High,0.245,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,462,Standard,High
AU-CUST00461,Riley Bryant,1998-10-19,Male,AU,Single,Full-time,31011,Standard,2024-08-21,High,0.786,True,High,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,771,Standard,Medium
AU-CUST00634,Todd Rosales MD,1961-10-28,Male,AU,Single,Part-time,11613,Standard,2025-05-26,High,0.615,True,Medium,True,0.05,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,455,Enhanced,High
AU-CUST00926,Samantha Terry,1999-10-19,Male,AU,Married,Part-time,75392,Standard,2024-08-31,Medium,0.966,False,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,738,Simplified,Medium
AU-CUST00367,Jesse Brown,1941-11-02,Male,AU,Single,Retired,90889,Premium,2024-03-23,Medium,0.624,True,Low,False,0.0,YOUNG_ADULT,False,611,Standard,Medium
AU-CUST00713,Joseph Hill,1971-10-26,Male,AU,Single,Full-time,74157,Standard,2024-02-16,Medium,0.803,False,Medium,False,0.0,PRIOR_VICTIM,False,649,Standard,High
AU-CUST00598,Laura Hernandez,1991-10-21,Male,AU,Married,Retired,18325,Standard,2024-09-06,Medium,0.725,False,Low,False,0.01,LOW_DIGITAL_LITERACY,False,595,Standard,High
AU-CUST00561,Johnny Khan,1995-10-20,Male,AU,Widowed,Full-time,92714,Standard,2024-01-10,High,0.97,True,Low,False,0.0,PRIOR_VICTIM,False,799,Enhanced,Medium
AU-CUST00568,Daniel Bush,1994-10-20,Male,AU,Single,Full-time,86023,Standard,2024-02-29,Medium,0.909,True,Low,False,0.0,PRIOR_VICTIM,False,763,Standard,Medium
AU-CUST00680,Andrew Harper,1966-10-27,Male,AU,Single,Full-time,64552,Standard,2024-11-18,Medium,0.588,True,Medium,False,0.0,ELDERLY,False,655,Simplified,Medium
AU-CUST00982,Carla Jones,1978-10-24,Male,AU,Single,Full-time,23609,Standard,2024-03-21,High,0.792,True,Medium,True,0.09,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,579,Enhanced,High
AU-CUST00271,Margaret Coleman,1994-10-20,Male,AU,Single,Unemployed,39717,Standard,2025-05-01,High,0.792,True,Medium,True,0.04,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,563,Standard,High
AU-CUST00756,Dana Hopkins,2003-10-18,Male,AU,Married,Unemployed,10746,Standard,2025-03-04,High,0.809,True,Medium,True,0.04,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,626,Enhanced,Medium
AU-CUST00214,Mark Brown,1983-10-23,Male,AU,Widowed,Retired,25756,Standard,2024-07-08,Medium,0.488,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,625,Standard,Medium
AU-CUST00047,Jeffrey Chavez,1996-10-19,Male,AU,Single,Full-time,19586,Standard,2024-05-01,Low,0.881,False,Low,True,0.0,PRIOR_VICTIM,False,617,Enhanced,High
AU-CUST00806,Eric Patrick,1956-10-29,Male,AU,Single,Full-time,107555,Premium,2024-02-03,Medium,0.922,False,Low,False,0.0,PRIOR_VICTIM,False,643,Simplified,High
AU-CUST00778,Amanda Terrell,1982-10-23,Male,AU,Single,Retired,18605,Standard,2024-04-01,Medium,0.69,True,Medium,False,0.0,YOUNG_ADULT|LOW_INCOME,False,607,Standard,Medium
AU-CUST00972,Melissa Mcfarland,1999-10-19,Male,AU,Single,Full-time,114826,Standard,2024-02-14,Medium,0.283,True,Low,False,0.0,PRIOR_VICTIM,False,821,Simplified,Medium
AU-CUST00917,Cynthia Green,2000-10-18,Male,AU,Married,Full-time,46078,Standard,2024-08-18,Medium,0.998,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,710,Standard,Medium
AU-CUST00813,Laurie Bailey,1976-10-24,Male,AU,Single,Part-time,27959,Standard,2025-03-08,High,0.663,True,Medium,True,0.0,YOUNG_ADULT|LOW_INCOME,False,453,Standard,High
AU-CUST00858,Elizabeth Holmes,1941-11-02,Male,AU,Single,Full-time,114039,Standard,2024-06-06,Medium,0.778,True,Low,False,0.0,PRIOR_VICTIM,False,691,Standard,Medium
AU-CUST00200,Lawrence Adkins,1980-10-23,Male,AU,Single,Full-time,96170,Standard,2024-01-09,High,0.426,True,Low,False,0.0,PRIOR_VICTIM,False,665,Standard,Medium
AU-CUST00955,Alyssa Haynes,1990-10-21,Male,AU,Married,Part-time,19200,Standard,2025-01-07,Medium,0.503,False,Medium,True,0.02,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,569,Standard,High
AU-CUST00649,David Lopez,1994-10-20,Male,AU,Widowed,Full-time,29340,Standard,2024-11-17,Medium,0.886,True,Low,True,0.0,PRIOR_VICTIM,True,663,Enhanced,High
