customer_id,name,date_of_birth,gender,citizenship,marital_status,employment_status,annual_income,customer_segment,onboarding_date,digital_literacy_level,known_device_familiarity_score,scam_education_completed,risk_profile,is_vulnerable,vulnerability_score,vulnerability_flags,is_mule_account,credit_score,kyc_level,aml_risk_level
AU-CUST00458,Brenda Thornton,1981-10-23,Female,AU,Married,Full-time,35192,Standard,2024-08-09,Medium,0.628,False,Low,False,0.0,NONE,False,701,Standard,Low
AU-CUST00459,Aaron Miller,1973-10-25,Female,AU,Married,Full-time,75125,Standard,2024-08-10,Medium,0.628,False,Low,False,0.0,NONE,False,773,Standard,Low
AU-CUST00460,Ruben Dunn,1980-10-23,Male,AU,Married,Full-time,113488,Premium,2024-01-12,Medium,0.797,True,Low,False,0.0,NONE,False,705,Simplified,Low
AU-CUST00461,Kelsey Rodriguez,1975-10-25,Female,AU,Married,Full-time,43808,Standard,2024-10-29,Medium,0.712,False,Low,False,0.0,NONE,False,731,Enhanced,Low
AU-CUST00462,Eric Williams,2005-10-17,Male,AU,Married,Part-time,14362,Standard,2024-05-18,Medium,0.608,False,Low,False,0.2,YOUNG_ADULT,False,511,Standard,Low
AU-CUST00463,Riley Bryant,1954-10-30,Male,AU,Married,Unemployed,39514,Standard,2025-05-01,Low,0.569,True,High,True,0.6,ELDERLY|LOW_INCOME,False,614,Standard,Medium
AU-CUST00464,Taylor Carlson,1987-10-22,Male,AU,Married,Full-time,90725,Standard,2025-02-28,Medium,0.629,False,Low,False,0.0,NONE,False,682,Standard,Low
AU-CUST00465,Jose Allen,1974-10-25,Male,AU,Divorced,Full-time,96948,Standard,2025-05-16,Medium,0.511,True,Low,False,0.0,NONE,False,822,Standard,Low
AU-CUST00466,Jeffrey Mendez,1978-10-24,Female,AU,Single,Part-time,93243,Standard,2025-06-30,Medium,0.658,False,Low,False,0.0,NONE,False,610,Standard,Low
AU-CUST00467,Jason Beck,1976-10-24,Male,AU,Single,Full-time,55634,Standard,2024-08-07,Medium,0.743,True,Low,False,0.0,NONE,False,595,Standard,Low
AU-CUST00468,William Jones,1949-10-31,Male,AU,Single,Retired,44139,Standard,2024-08-23,Low,0.343,True,Medium,True,0.35,ELDERLY,False,594,Standard,Low
AU-CUST00469,Katie Mcneil,2007-10-17,Female,AU,Single,Full-time,39895,Standard,2024-11-29,High,0.811,False,Low,False,0.2,YOUNG_ADULT,False,744,Enhanced,Low
AU-CUST00470,Jeanette Harrison,1992-10-20,Female,AU,Married,Full-time,96831,Standard,2024-08-24,High,0.973,False,Low,False,0.0,NONE,False,798,Standard,Low
AU-CUST00471,Veronica King,1982-10-23,Male,AU,Single,Unemployed,40236,Standard,2024-06-02,Medium,0.716,True,Medium,False,0.25,LOW_INCOME,False,624,Enhanced,Low
AU-CUST00472,Richard Cooper,1994-10-20,Male,AU,Married,Full-time,76246,Standard,2025-01-23,High,0.906,True,Low,False,0.0,NONE,False,728,Simplified,Low
AU-CUST00473,Lori Ingram,2003-10-18,Male,AU,Married,Full-time,35720,Standard,2024-09-04,High,0.979,False,Low,False,0.2,YOUNG_ADULT,False,710,Standard,Low
AU-CUST00474,Evelyn Williams,2005-10-17,Female,AU,Single,Student,16064,Standard,2025-06-01,High,0.914,True,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,507,Enhanced,Medium
AU-CUST00475,Robin Thompson,1994-10-20,Female,AU,Single,Full-time,80593,Standard,2024-04-30,High,0.922,False,Low,False,0.0,NONE,False,743,Standard,Low
AU-CUST00476,Julie Dominguez,1989-10-21,Male,AU,Married,Self-employed,93420,Standard,2024-08-31,Medium,0.541,True,Low,False,0.0,NONE,False,632,Standard,Low
AU-CUST00477,Robin Brown,1988-10-21,Female,AU,Married,Full-time,100073,Premium,2024-10-18,Medium,0.558,False,Low,False,0.0,NONE,False,708,Enhanced,Low
AU-CUST00478,Judith Carter,1978-10-24,Female,AU,Married,Full-time,76063,Standard,2025-05-13,Medium,0.646,True,Low,False,0.0,NONE,False,784,Standard,Low
AU-CUST00479,Curtis Williams,1979-10-24,Female,AU,Single,Full-time,19918,Standard,2024-11-13,Medium,0.513,False,Very High,True,0.6,NONE,True,737,Standard,High
AU-CUST00480,Kaylee Hays,1993-10-20,Male,AU,Single,Full-time,75102,Standard,2024-02-07,High,0.995,True,Low,False,0.0,NONE,False,738,Enhanced,Low
AU-CUST00481,Dawn Mullins,1986-10-22,Female,AU,Single,Part-time,89509,Standard,2024-07-04,Medium,0.736,False,Low,False,0.0,NONE,False,543,Standard,Low
AU-CUST00482,Howard Norman,1997-10-19,Female,AU,Single,Full-time,81266,Standard,2025-05-01,High,0.869,True,Low,False,0.0,NONE,False,687,Enhanced,Low
AU-CUST00483,Evelyn Martinez,1978-10-24,Male,AU,Widowed,Full-time,94731,Standard,2024-05-29,Medium,0.638,True,Low,False,0.0,NONE,False,655,Enhanced,Low
AU-CUST00484,Steve Paul,1991-10-21,Male,AU,Single,Part-time,81378,Standard,2024-07-06,Medium,0.797,True,High,True,0.45,PRIOR_VICTIM,False,611,Standard,Medium
AU-CUST00485,Jasmine Beltran,2003-10-18,Male,AU,Single,Full-time,25236,Standard,2024-03-23,High,0.851,True,Low,False,0.2,YOUNG_ADULT,False,646,Enhanced,Low
AU-CUST00486,Jonathan Glass MD,1990-10-21,Male,AU,Divorced,Full-time,107090,Premium,2025-01-29,Medium,0.649,True,Low,False,0.0,NONE,False,698,Standard,Low
AU-CUST00487,Monica Miller,1992-10-20,Female,AU,Married,Self-employed,74376,Standard,2024-03-17,Medium,0.668,True,Low,False,0.0,NONE,False,640,Standard,Low
AU-CUST00488,Samantha Gardner,2007-10-17,Female,AU,Married,Student,10755,Standard,2024-07-20,High,0.892,False,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,416,Simplified,Medium
AU-CUST00489,Bobby Guerrero,1973-10-25,Male,AU,Married,Full-time,43337,Standard,2025-01-25,Medium,0.544,True,Low,False,0.0,NONE,False,823,Standard,Low
AU-CUST00490,Lance Simmons,1975-10-25,Female,AU,Widowed,Full-time,114693,Premium,2025-05-06,Medium,0.703,True,Low,False,0.0,NONE,False,685,Enhanced,Low
AU-CUST00491,Heather Williams,1975-10-25,Male,AU,Single,Full-time,47309,Standard,2024-05-01,Medium,0.619,True,Low,False,0.0,NONE,False,667,Standard,Low
AU-CUST00492,Heather Bolton,1977-10-24,Female,AU,Single,Full-time,57139,Standard,2024-07-01,Medium,0.587,True,Low,False,0.0,NONE,False,731,Standard,Low
AU-CUST00493,William Gould,1967-10-27,Male,AU,Divorced,Part-time,61417,Standard,2024-03-05,Low,0.269,True,Low,False,0.0,NONE,False,695,Enhanced,Low
AU-CUST00494,Mark Cox,1986-10-22,Female,AU,Married,Self-employed,101256,Premium,2024-08-28,Medium,0.754,True,Low,False,0.0,NONE,False,719,Enhanced,Low
AU-CUST00495,Meghan Cisneros,1974-10-25,Female,AU,Widowed,Full-time,82822,Standard,2025-07-02,Medium,0.51,True,Low,False,0.0,NONE,False,747,Standard,Low
AU-CUST00496,Lawrence Harrington,1992-10-20,Female,AU,Single,Unemployed,63203,Standard,2024-06-16,Medium,0.725,True,Medium,False,0.25,LOW_INCOME,False,588,Enhanced,Low
AU-CUST00497,Austin Osborne,1983-10-23,Female,AU,Widowed,Full-time,112713,Premium,2024-05-22,Medium,0.615,False,Low,False,0.0,NONE,False,803,Standard,Low
AU-CUST00498,James Bradley,1967-10-27,Male,AU,Single,Part-time,74603,Standard,2024-08-07,Low,0.441,True,Low,False,0.0,NONE,False,671,Standard,Low
AU-CUST00499,Meghan Rush,1995-10-20,Female,AU,Married,Full-time,45115,Standard,2025-05-06,High,0.881,True,Low,False,0.0,NONE,False,577,Enhanced,Low
AU-CUST00500,Phillip Berry,1982-10-23,Female,AU,Divorced,Part-time,72367,Standard,2024-10-27,Medium,0.547,True,Low,False,0.0,NONE,False,623,Enhanced,Low
AU-CUST00501,Jennifer Banks,1970-10-26,Male,AU,Single,Full-time,89886,Standard,2024-11-30,Low,0.476,True,Low,False,0.0,NONE,False,781,Standard,Low
AU-CUST00502,Brian Fitzgerald,1963-10-28,Female,AU,Single,Unemployed,103769,Premium,2025-03-04,Low,0.486,True,High,True,0.55,LOW_INCOME|LOW_DIGITAL_LITERACY,False,376,Enhanced,Medium
AU-CUST00503,Mr. Justin Green III,1947-11-01,Male,AU,Married,Retired,26066,Standard,2025-01-27,Low,0.31,True,Medium,True,0.35,ELDERLY,False,687,Standard,Low
AU-CUST00504,Zachary Mitchell,1994-10-20,Male,AU,Divorced,Unemployed,114020,Premium,2024-11-24,Medium,0.631,True,Medium,False,0.25,LOW_INCOME,False,555,Simplified,Low
AU-CUST00505,Katherine Martinez,1995-10-20,Female,AU,Single,Full-time,86020,Standard,2024-11-03,High,0.82,True,Low,False,0.0,NONE,False,755,Enhanced,Low
AU-CUST00506,Jodi Roach,1979-10-24,Male,AU,Divorced,Full-time,64877,Standard,2024-10-19,Medium,0.565,True,Low,False,0.0,NONE,False,803,Standard,Low
AU-CUST00507,Brandon Fleming,1989-10-21,Male,AU,Single,Full-time,34191,Standard,2024-04-09,Medium,0.67,True,Low,False,0.0,NONE,False,650,Standard,Low
AU-CUST00508,Emma Reed,1950-10-31,Male,AU,Married,Retired,41732,Standard,2024-08-15,Low,0.254,False,Medium,True,0.35,ELDERLY,False,587,Simplified,Low
AU-CUST00509,Joshua Vance,1989-10-21,Female,AU,Single,Full-time,46536,Standard,2025-04-10,Medium,0.653,True,Low,False,0.0,NONE,False,699,Enhanced,Low
AU-CUST00510,Michelle Ho,2006-10-17,Female,AU,Divorced,Full-time,19680,Standard,2024-01-22,High,0.888,True,Low,False,0.2,YOUNG_ADULT,False,622,Standard,Low
AU-CUST00511,Rebecca Hicks,2005-10-17,Male,AU,Single,Student,18449,Standard,2025-03-30,High,0.828,True,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,423,Standard,Medium
AU-CUST00512,Curtis Taylor,1944-11-01,Female,AU,Married,Retired,37523,Standard,2024-11-06,Low,0.328,True,Medium,True,0.35,ELDERLY,False,592,Standard,Low
AU-CUST00513,Allison Spencer,1996-10-19,Female,AU,Single,Part-time,39344,Standard,2024-07-10,Medium,0.636,False,Low,False,0.0,NONE,False,653,Enhanced,Low
AU-CUST00514,Robert Arnold,1984-10-22,Female,AU,Widowed,Part-time,110736,Premium,2024-03-03,Medium,0.63,False,Low,False,0.0,NONE,False,723,Simplified,Low
AU-CUST00515,Angelica Parker,1994-10-20,Female,AU,Married,Part-time,84972,Standard,2025-02-23,Medium,0.772,True,Low,False,0.0,NONE,False,571,Enhanced,Low
AU-CUST00516,Dr. Kelly Hammond DVM,1998-10-19,Female,AU,Single,Full-time,85725,Standard,2024-01-01,High,0.983,True,Low,False,0.0,NONE,False,650,Standard,Low
AU-CUST00517,William Day,1985-10-22,Male,AU,Single,Self-employed,26565,Standard,2024-10-25,Medium,0.746,True,Low,False,0.0,NONE,False,660,Enhanced,Low
AU-CUST00518,Michael Cooper,1973-10-25,Male,AU,Married,Unemployed,80632,Standard,2024-03-30,Medium,0.568,False,Medium,False,0.25,LOW_INCOME,False,630,Standard,Low
AU-CUST00519,Penny Bowman,2006-10-17,Female,AU,Married,Part-time,26977,Standard,2025-05-14,Medium,0.606,True,Low,False,0.2,YOUNG_ADULT,False,640,Standard,Low
AU-CUST00520,Vincent Reynolds,1941-11-02,Male,AU,Divorced,Retired,35194,Standard,2024-04-10,Low,0.513,True,Very High,True,0.65,ELDERLY|LOW_DIGITAL_LITERACY,False,620,Standard,Medium
AU-CUST00521,Amy Martinez,1954-10-30,Male,AU,Married,Retired,33739,Standard,2025-03-16,Low,0.346,True,Medium,True,0.35,ELDERLY,False,589,Standard,Low
AU-CUST00522,Christopher Morris,1995-10-20,Male,AU,Married,Full-time,48733,Standard,2024-11-11,High,0.822,False,Low,False,0.0,NONE,False,706,Standard,Low
AU-CUST00523,Hannah Everett,2005-10-17,Male,AU,Married,Full-time,26887,Standard,2024-01-23,High,0.888,False,Low,False,0.2,YOUNG_ADULT,False,714,Standard,Low
AU-CUST00524,Sarah King,1974-10-25,Female,AU,Married,Unemployed,41428,Standard,2025-01-30,Medium,0.67,True,Medium,False,0.25,LOW_INCOME,False,590,Standard,Low
AU-CUST00525,Krista Martinez,2007-10-17,Male,AU,Single,Student,14409,Standard,2025-04-27,High,0.828,True,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,472,Enhanced,Medium
AU-CUST00526,Joseph Shaw,1991-10-21,Female,AU,Single,Full-time,72431,Standard,2024-05-01,High,0.859,True,Low,False,0.0,NONE,False,640,Standard,Low
AU-CUST00527,Todd Moore,1954-10-30,Female,AU,Single,Retired,44000,Standard,2025-06-15,Low,0.481,False,Medium,True,0.35,ELDERLY,False,588,Standard,Low
AU-CUST00528,Michelle Jacobs,1942-11-02,Male,AU,Married,Retired,38855,Standard,2025-03-14,Low,0.528,False,Medium,True,0.35,ELDERLY,False,538,Standard,Low
AU-CUST00529,Kristy Bryan,1979-10-24,Male,AU,Single,Full-time,49926,Standard,2025-02-11,Medium,0.55,False,Low,False,0.0,NONE,False,723,Standard,Low
AU-CUST00530,Angel May,1987-10-22,Male,AU,Married,Full-time,27944,Standard,2024-07-03,Medium,0.527,True,Low,False,0.0,NONE,False,731,Standard,Low
AU-CUST00531,Marilyn Wang,1967-10-27,Male,AU,Single,Full-time,89439,Standard,2024-03-06,Low,0.552,False,Low,False,0.0,NONE,False,669,Enhanced,Low
AU-CUST00532,Mark Jimenez,1968-10-26,Male,AU,Married,Self-employed,74074,Standard,2024-08-23,Low,0.279,True,Low,False,0.0,NONE,False,773,Standard,Low
AU-CUST00533,Donna Frye,1982-10-23,Female,AU,Single,Full-time,62626,Standard,2025-03-19,Medium,0.685,True,Low,False,0.0,NONE,False,730,Standard,Low
AU-CUST00534,Dr. Michael Evans,1978-10-24,Male,AU,Married,Full-time,34495,Standard,2024-11-18,Medium,0.614,True,Low,False,0.0,NONE,False,689,Enhanced,Low
AU-CUST00535,Anthony Gonzales,1998-10-19,Male,AU,Single,Self-employed,119577,Premium,2024-12-21,Medium,0.75,False,Low,False,0.0,NONE,False,630,Standard,Low
AU-CUST00536,Mr. Lawrence Edwards,1996-10-19,Male,AU,Single,Full-time,77970,Standard,2025-03-04,High,0.812,True,Low,False,0.0,NONE,False,661,Enhanced,Low
AU-CUST00537,Morgan Valencia,1991-10-21,Male,AU,Single,Self-employed,103543,Premium,2024-07-05,Medium,0.629,True,High,True,0.45,PRIOR_VICTIM,False,631,Standard,Medium
AU-CUST00538,Bianca Wood,2002-10-18,Male,AU,Married,Full-time,37896,Standard,2024-01-21,High,0.961,False,Low,False,0.2,YOUNG_ADULT,False,738,Simplified,Low
AU-CUST00539,Emma Owens,2001-10-18,Female,AU,Married,Full-time,48653,Standard,2025-04-30,High,0.95,True,Low,False,0.2,YOUNG_ADULT,False,771,Standard,Low
AU-CUST00540,David Davis,1953-10-30,Male,AU,Single,Retired,43523,Standard,2024-12-02,Low,0.22,False,Medium,True,0.35,ELDERLY,False,579,Standard,Low
AU-CUST00541,James Gilbert,1958-10-29,Female,AU,Married,Retired,41723,Standard,2024-11-06,Low,0.379,True,Low,False,0.0,NONE,False,754,Enhanced,Low
AU-CUST00542,Sean Moore,1966-10-27,Female,AU,Married,Full-time,43489,Standard,2024-11-10,Low,0.563,True,High,True,0.45,PRIOR_VICTIM,False,611,Standard,Medium
AU-CUST00543,Kenneth Edwards,1942-11-02,Female,AU,Married,Retired,33905,Standard,2025-04-13,Low,0.485,False,Medium,True,0.35,ELDERLY,False,494,Enhanced,Low
AU-CUST00544,Kathleen Robertson,1956-10-29,Female,AU,Married,Retired,28319,Standard,2025-02-26,Low,0.22,True,Medium,False,0.3,LOW_DIGITAL_LITERACY,False,597,Standard,Low
AU-CUST00545,Mr. Alexander Landry MD,1998-10-19,Male,AU,Single,Full-time,63225,Standard,2025-01-02,High,0.93,True,Low,False,0.0,NONE,False,727,Standard,Low
AU-CUST00546,Cindy Gomez,1990-10-21,Female,AU,Married,Self-employed,109847,Premium,2025-03-05,Medium,0.542,True,Low,False,0.0,NONE,False,603,Enhanced,Low
AU-CUST00547,Johnny Khan,1984-10-22,Male,AU,Married,Self-employed,36818,Standard,2024-06-07,Medium,0.516,False,Low,False,0.0,NONE,False,711,Enhanced,Low
AU-CUST00548,Julie Herrera,2000-10-18,Female,AU,Married,Full-time,111765,Premium,2025-01-25,High,0.977,False,Low,False,0.0,NONE,False,769,Standard,Low
AU-CUST00549,Jessica Khan,1973-10-25,Male,AU,Single,Full-time,63651,Standard,2025-06-19,Medium,0.636,True,Low,False,0.0,NONE,False,828,Standard,Low
AU-CUST00550,Pamela Diaz,1994-10-20,Female,AU,Married,Unemployed,115313,Premium,2024-05-08,Medium,0.752,True,Medium,False,0.25,LOW_INCOME,False,610,Enhanced,Low
AU-CUST00551,Kelly Lee,1986-10-22,Female,AU,Single,Full-time,88402,Standard,2024-11-09,Medium,0.522,True,Low,False,0.0,NONE,False,824,Enhanced,Low
AU-CUST00552,Angel Gordon,2004-10-17,Female,AU,Married,Full-time,43905,Standard,2025-01-08,High,0.974,False,Low,False,0.2,YOUNG_ADULT,False,729,Enhanced,Low
AU-CUST00553,Diana Hays,2005-10-17,Male,AU,Single,Student,12162,Standard,2024-10-10,High,0.983,True,Very High,True,0.9,YOUNG_ADULT|LOW_INCOME|PRIOR_VICTIM,False,404,Enhanced,Medium
AU-CUST00554,Barbara Hester,1961-10-28,Female,AU,Single,Full-time,47092,Standard,2025-06-15,Low,0.343,False,Medium,False,0.3,LOW_DIGITAL_LITERACY,False,734,Standard,Low
AU-CUST00555,Robert Morgan,1996-10-19,Female,AU,Married,Self-employed,58366,Standard,2024-08-09,Medium,0.638,True,Low,False,0.0,NONE,False,572,Enhanced,Low
AU-CUST00556,Nicole Gonzalez,2006-10-17,Male,AU,Divorced,Part-time,46866,Standard,2024-04-29,Medium,0.566,False,Low,False,0.2,YOUNG_ADULT,False,612,Standard,Low
AU-CUST00557,Kathryn Williams,1984-10-22,Male,AU,Single,Full-time,98425,Standard,2024-03-15,Medium,0.678,False,Low,False,0.0,NONE,False,779,Standard,Low
AU-CUST00558,Gary Wells,1983-10-23,Male,AU,Married,Full-time,71954,Standard,2025-04-11,Medium,0.508,False,Low,False,0.0,NONE,False,706,Enhanced,Low
AU-CUST00559,Larry Robertson,1980-10-23,Male,AU,Married,Full-time,106784,Premium,2025-01-11,Medium,0.511,True,Low,False,0.0,NONE,False,646,Enhanced,Low
AU-CUST00560,Louis Martin,1987-10-22,Female,AU,Widowed,Part-time,110704,Premium,2024-11-13,Medium,0.718,False,Low,False,0.0,NONE,False,590,Standard,Low
AU-CUST00561,Nancy Evans MD,2001-10-18,Male,AU,Married,Part-time,53181,Standard,2024-08-24,Medium,0.563,True,Low,False,0.2,YOUNG_ADULT,False,649,Enhanced,Low
AU-CUST00562,Kim Erickson,2003-10-18,Female,AU,Single,Student,23977,Standard,2024-08-13,High,0.944,False,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,554,Standard,Medium
AU-CUST00563,Robert Richardson,1949-10-31,Female,AU,Single,Retired,33449,Standard,2025-05-28,Low,0.445,True,Very High,True,0.8,ELDERLY|PRIOR_VICTIM,False,615,Standard,Medium
AU-CUST00564,Veronica Silva,1974-10-25,Female,AU,Married,Full-time,57547,Standard,2025-01-08,Medium,0.518,True,Low,False,0.0,NONE,False,667,Enhanced,Low
AU-CUST00565,Molly Watts,1974-10-25,Female,AU,Single,Full-time,47924,Standard,2025-06-13,Medium,0.731,False,Low,False,0.0,NONE,False,644,Enhanced,Low
AU-CUST00566,John Coffey,1974-10-25,Female,AU,Widowed,Full-time,72173,Standard,2025-03-16,Medium,0.581,False,Low,False,0.0,NONE,False,632,Standard,Low
AU-CUST00567,Paula Lane,1968-10-26,Female,AU,Widowed,Part-time,84864,Standard,2025-02-25,Low,0.263,False,Low,False,0.0,NONE,False,669,Standard,Low
AU-CUST00568,Lauren Jackson,2000-10-18,Male,AU,Widowed,Full-time,65716,Standard,2024-10-30,High,0.876,True,Low,False,0.0,NONE,False,746,Standard,Low
AU-CUST00569,Lisa Randall,1990-10-21,Female,AU,Single,Full-time,44881,Standard,2024-05-13,Medium,0.752,True,Low,False,0.0,NONE,False,723,Standard,Low
AU-CUST00570,Michael Johnson,1982-10-23,Female,AU,Married,Part-time,43846,Standard,2024-12-24,Medium,0.668,False,Low,False,0.0,NONE,False,539,Simplified,Low
AU-CUST00571,Ashley Smith,1983-10-23,Male,AU,Married,Self-employed,97198,Standard,2025-01-28,Medium,0.651,True,Low,False,0.0,NONE,False,643,Standard,Low
AU-CUST00572,Christian Vaughn,1942-11-02,Female,AU,Single,Retired,42258,Standard,2024-10-13,Low,0.247,True,Medium,True,0.35,ELDERLY,False,525,Enhanced,Low
AU-CUST00573,Reginald Knapp,1985-10-22,Female,AU,Single,Full-time,108753,Premium,2024-01-12,Medium,0.6,True,Low,False,0.0,NONE,False,791,Standard,Low
AU-CUST00574,Nancy Brown,1975-10-25,Male,AU,Single,Self-employed,100881,Premium,2025-06-11,Medium,0.767,True,Low,False,0.0,NONE,False,669,Standard,Low
AU-CUST00575,Daniel Nguyen,1946-11-01,Female,AU,Married,Retired,41926,Standard,2025-03-29,Low,0.347,True,Very High,True,0.65,ELDERLY|LOW_DIGITAL_LITERACY,False,526,Standard,Medium
AU-CUST00576,Kelly Edwards,1991-10-21,Female,AU,Widowed,Unemployed,64915,Standard,2024-07-12,Medium,0.779,True,Medium,False,0.25,LOW_INCOME,False,558,Enhanced,Low
AU-CUST00577,Thomas Peterson,1959-10-29,Male,AU,Divorced,Part-time,39891,Standard,2024-09-27,Low,0.532,True,Low,False,0.0,NONE,False,767,Simplified,Low
AU-CUST00578,Raymond Le,1974-10-25,Male,AU,Single,Full-time,113060,Premium,2024-03-08,Medium,0.797,False,Low,False,0.0,NONE,False,783,Standard,Low
AU-CUST00579,Melissa Bishop,1941-11-02,Male,AU,Married,Retired,36309,Standard,2025-05-29,Low,0.458,True,Very High,True,0.65,ELDERLY|LOW_DIGITAL_LITERACY,False,586,Standard,Medium
AU-CUST00580,David Grant,1987-10-22,Female,AU,Single,Full-time,46448,Standard,2024-05-06,Medium,0.739,True,Low,False,0.0,NONE,False,669,Standard,Low
AU-CUST00581,William Evans,1990-10-21,Male,AU,Single,Part-time,62672,Standard,2024-07-26,Medium,0.741,True,Low,False,0.0,NONE,False,562,Standard,Low
AU-CUST00582,Daniel Bush,1989-10-21,Female,AU,Single,Full-time,48368,Standard,2024-08-23,Medium,0.693,False,Low,False,0.0,NONE,False,642,Standard,Low
AU-CUST00583,Gregory Peck,2004-10-17,Female,AU,Married,Full-time,46261,Standard,2024-05-24,High,0.852,True,Low,False,0.2,YOUNG_ADULT,False,589,Simplified,Low
AU-CUST00584,Denise Martinez,1986-10-22,Female,AU,Married,Part-time,31660,Standard,2024-12-14,Medium,0.79,False,Low,False,0.0,NONE,False,736,Standard,Low
AU-CUST00585,Jamie Baird,1957-10-29,Male,AU,Divorced,Retired,34345,Standard,2025-06-30,Low,0.383,True,Medium,False,0.3,LOW_DIGITAL_LITERACY,False,726,Enhanced,Low
AU-CUST00586,Tina Ballard,1972-10-25,Male,AU,Divorced,Full-time,67491,Standard,2025-04-14,Medium,0.65,False,Low,False,0.0,NONE,False,717,Enhanced,Low
AU-CUST00587,Dwayne Klein,2003-10-18,Male,AU,Single,Student,17078,Standard,2024-10-18,High,0.945,True,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,457,Standard,Medium
AU-CUST00588,Jeremy Scott,1991-10-21,Male,AU,Married,Full-time,72593,Standard,2024-03-12,High,0.867,True,Low,False,0.0,NONE,False,589,Standard,Low
AU-CUST00589,Dale Ryan,1996-10-19,Male,AU,Single,Full-time,102694,Premium,2025-04-18,High,0.802,False,Low,False,0.0,NONE,False,709,Enhanced,Low
AU-CUST00590,Melissa Taylor,2003-10-18,Male,AU,Married,Full-time,25362,Standard,2024-05-20,High,0.926,False,Low,False,0.2,YOUNG_ADULT,False,776,Standard,Low
AU-CUST00591,Laurie Sanchez,1964-10-27,Male,AU,Married,Part-time,106096,Premium,2025-05-15,Low,0.229,False,Low,False,0.0,NONE,False,656,Standard,Low
AU-CUST00592,Kiara Little,1990-10-21,Female,AU,Single,Full-time,80354,Standard,2024-08-05,Medium,0.755,True,Low,False,0.0,NONE,False,687,Enhanced,Low
AU-CUST00593,Jason Love,1988-10-21,Male,AU,Single,Full-time,95221,Standard,2024-10-11,Medium,0.605,True,Low,False,0.0,NONE,False,648,Standard,Low
AU-CUST00594,Randy Smith,1979-10-24,Male,AU,Single,Full-time,88783,Standard,2024-08-27,Medium,0.713,True,Low,False,0.0,NONE,False,729,Enhanced,Low
AU-CUST00595,Tanya Russell,2004-10-17,Female,AU,Single,Student,17667,Standard,2024-09-07,High,0.885,True,High,True,0.45,YOUNG_ADULT|LOW_INCOME,False,461,Standard,Medium
AU-CUST00596,Sherry Woods,1993-10-20,Female,AU,Widowed,Unemployed,61224,Standard,2024-03-31,Medium,0.754,True,Medium,False,0.25,LOW_INCOME,False,506,Standard,Low
AU-CUST00597,Victor Morris,1973-10-25,Female,AU,Single,Part-time,118759,Premium,2024-10-30,Medium,0.786,False,Low,False,0.0,NONE,False,603,Standard,Low
AU-CUST00598,Susan Davis,1970-10-26,Female,AU,Married,Part-time,40757,Standard,2024-08-09,Low,0.447,True,Low,False,0.0,NONE,False,586,Standard,Low
AU-CUST00599,Kimberly Sharp,1941-11-02,Male,AU,Widowed,Part-time,25642,Standard,2025-04-10,Low,0.325,True,Medium,True,0.35,ELDERLY,False,601,Standard,Low
AU-CUST00600,Susan Thompson,1975-10-25,Female,AU,Married,Full-time,107719,Premium,2024-09-18,Medium,0.652,False,Low,False,0.0,NONE,False,730,Standard,Low
AU-CUST00601,Casey Gillespie,1983-10-23,Female,AU,Married,Self-employed,75610,Standard,2025-06-13,Medium,0.659,True,Low,False,0.0,NONE,False,655,Standard,Low
AU-CUST00602,Jennifer Simpson DVM,1977-10-24,Female,AU,Widowed,Full-time,102168,Premium,2024-06-11,Medium,0.712,True,Low,False,0.0,NONE,False,749,Standard,Low
AU-CUST00603,Tammy Mcdowell,1946-11-01,Female,AU,Single,Part-time,34368,Standard,2024-06-29,Low,0.383,True,Very High,True,0.65,ELDERLY|LOW_DIGITAL_LITERACY,False,562,Enhanced,Medium
AU-CUST00604,Keith Rodriguez,1972-10-25,Male,AU,Single,Part-time,46845,Standard,2024-01-21,Medium,0.68,True,Low,False,0.0,NONE,False,703,Standard,Low
AU-CUST00605,Mrs. Virginia Daniels,1947-11-01,Male,AU,Married,Retired,37856,Standard,2025-02-09,Low,0.219,False,Medium,True,0.35,ELDERLY,False,577,Standard,Low
AU-CUST00606,Todd Rosales MD,1969-10-26,Female,AU,Married,Unemployed,48489,Standard,2024-02-10,Low,0.215,True,Medium,False,0.25,LOW_INCOME,False,690,Standard,Low
AU-CUST00607,Brian Martin,1952-10-30,Female,AU,Married,Retired,27789,Standard,2024-06-05,Low,0.357,False,Very High,True,0.65,ELDERLY|LOW_DIGITAL_LITERACY,False,570,Standard,Medium
AU-CUST00608,David Lopez,2004-10-17,Male,AU,Single,Part-time,20187,Standard,2025-05-14,Medium,0.533,True,Low,False,0.2,YOUNG_ADULT,False,604,Standard,Low
AU-CUST00609,Rachel Bradley,1973-10-25,Male,AU,Married,Full-time,119132,Premium,2024-12-01,Medium,0.679,False,Low,False,0.0,NONE,False,673,Standard,Low
AU-CUST00610,Casey Chase,1983-10-23,Male,AU,Married,Full-time,77866,Standard,2024-11-02,Medium,0.555,True,Low,False,0.0,NONE,False,717,Standard,Low
